Trddt,factor_return,tvalue,IC
2010-04-08,0.001277746308865989,0.9585680841034862,0.01380145897657616
2010-04-09,0.007521012102325784,2.7651002925620425,0.03985829757741198
2010-04-12,0.002632039541059853,1.3528963381458385,0.019493902427838442
2010-04-13,0.0014150539047528671,0.675139740118186,0.00972250744988268
2010-04-14,-0.0024472355337307925,-2.053445273196172,-0.02965803051192233
2010-04-15,0.0007960788658132706,0.5580857448469476,0.008046732585952449
2010-04-16,0.001294374602050476,0.5515686738007164,0.007945174724946852
2010-04-19,0.004381829809156069,2.5780741343877995,0.03725123372396343
2010-04-20,-0.00048322998811369173,-0.28110122091213996,-0.004054125296176098
2010-04-21,-0.004081428161929234,-2.2644310794640305,-0.03291580210481171
2010-04-22,0.0017558610706420372,0.9599540495246067,0.01382535080377305
2010-04-23,0.002632208002621252,1.1234762825773648,0.016183340138500056
2010-04-26,0.0011361333742726646,0.6334560417755929,0.009124969254383407
2010-04-27,0.0030219799222009295,1.6159040914031493,0.023280505958438787
2010-04-28,-0.0007317334642916356,-0.544778291140071,-0.007844576191598635
2010-04-29,0.0032824186607063027,1.8598994496913879,0.02679831466022534
2010-04-30,0.0019464359633340335,1.0056115202686904,0.014483129734748738
2010-05-04,0.0014274938300181388,1.7487027392296166,0.02517454593924427
2010-05-05,-0.0028991367549312773,-3.815407751377975,-0.05591445784165138
2010-05-06,0.0039329039388385,2.466761923516786,0.03565579461929443
2010-05-07,0.002552589735443306,1.8307002079238366,0.026379024685161123
2010-05-10,-0.0017116488665224912,-1.3463216333643688,-0.019397774460826533
2010-05-11,0.003826319535378926,2.7018993313708886,0.03893844328639059
2010-05-12,0.0009763437055746305,0.9688521541735934,0.014005274603849325
2010-05-13,-0.00295629400147197,-2.6847610270326094,-0.03895996038805682
2010-05-14,0.0013952453301989774,1.1098536268506507,0.01599054920976307
2010-05-17,0.007970787540107348,6.97834947763093,0.10434710069886917
2010-05-18,-0.0034486760679730754,-1.9378508513916917,-0.027931036209315946
2010-05-19,0.001514869047356282,0.9997495218963706,0.014406292446730662
2010-05-20,0.001079127915923822,0.6724754389477408,0.009688727225392975
2010-05-21,-0.0024085962382925687,-1.7352859158921514,-0.025107618537072215
2010-05-24,-0.005231111642372205,-3.248187324954059,-0.04755820446568352
2010-05-25,0.002196674232907497,1.909638202938643,0.027491712463456497
2010-05-26,0.00030018005620776906,0.18419070752497596,0.00265550194927156
2010-05-27,-0.00047342599617361644,-0.4250129889566461,-0.006163950438769645
2010-05-28,-0.0019620248552287183,-1.7748057606436127,-0.025595786034693365
2010-05-31,0.0024662757720487955,2.741145168334996,0.040340976789707265
2010-06-01,0.001781243181394368,1.8123180990839982,0.026168581766659576
2010-06-02,-0.0022916937825535723,-4.315712044758447,-0.06309627728261105
2010-06-03,0.0009030203668244396,1.3156610399824913,0.01895354442698687
2010-06-04,-0.0012116952772032099,-1.771579002960609,-0.025579853867657147
2010-06-07,0.0015186191090481443,1.754930447575744,0.025262435115359493
2010-06-08,-0.002564004200844551,-2.584236502398524,-0.03731885454092217
2010-06-09,-0.0023069838804010254,-2.206031749880391,-0.03205322523083414
2010-06-10,0.001122402397564952,0.7424427194473434,0.010701175037754605
2010-06-11,0.00021917410461416963,0.20836490526159343,0.0030003140851895932
2010-06-17,-0.00018318632006405849,-0.1990519259501213,-0.002874740501843929
2010-06-18,0.0028809353831185315,2.0826369695045535,0.030201605319910587
2010-06-21,-0.003456005647654571,-2.878063594767161,-0.042007132679056064
2010-06-22,-0.0019782072933580397,-1.9831853971177387,-0.028612452691614946
2010-06-23,0.00014010566881431227,0.12980255943753388,0.001869736598488074
2010-06-24,-0.00018213533745139036,-0.2758246134134204,-0.0039734674804935855
2010-06-25,0.00032253514896531945,0.3003753047027745,0.004331657433130082
2010-06-28,0.0009925243503930926,0.7749437611973363,0.011165490627477445
2010-06-29,0.005952103717274589,4.297425234423163,0.06289698148956846
2010-06-30,0.003653852208926651,3.906239268147839,0.05646982703107135
2010-07-01,0.0020097847442844033,3.392385366184726,0.049190650537761046
2010-07-02,-0.0004303296595334565,-1.2643065202203605,-0.018243549612146418
2010-07-05,0.0002304480172742688,0.5732739009427941,0.008280981600691819
2010-07-06,-0.002738322262505181,-2.9306069918544284,-0.04295752960626489
2010-07-07,-0.0022473902127468134,-4.8726672213895865,-0.07074445859687457
2010-07-08,0.0031803771513721573,3.2087748159308225,0.04615522914988755
2010-07-09,-0.004336584732742809,-5.714444187808516,-0.08426970259598046
2010-07-12,-0.0013815758522235726,-1.6047586247675985,-0.023221625289726672
2010-07-13,0.0018923521334469388,3.1150505831676765,0.045129816355114726
2010-07-14,-0.001925413938611126,-4.1967308150545595,-0.060790328026919034
2010-07-15,0.002954344865935688,2.822302010502619,0.04089732788182565
2010-07-16,-0.0013721443879127944,-1.8989826184577538,-0.02739042931499668
2010-07-19,-0.003403285370543758,-5.856729097851596,-0.08611631462002077
2010-07-20,-0.003575955407411199,-3.0299884896050635,-0.04423408908922555
2010-07-21,4.464673796048653e-05,0.06506826621526379,0.0009373986583196223
2010-07-22,-0.0016416361836007688,-2.821783608400034,-0.0409826507837808
2010-07-23,-0.0004309805440424765,-0.6690404185151015,-0.009638244218131045
2010-07-26,-0.0021374670021532378,-1.907427538488497,-0.02758412375193734
2010-07-27,0.00033018546497952107,0.50833824465123,0.007319741253105508
2010-07-28,-0.003909095444469816,-4.541977024347055,-0.06604950506539682
2010-07-29,0.0012488554945890682,0.9342388221865271,0.013470254429980294
2010-07-30,0.0001690430245614109,0.14829798955652712,0.0021368445162203618
2010-08-02,-0.0024213901548309326,-4.802408583628061,-0.07065899896364168
2010-08-03,0.001337054666045727,1.3755680735973472,0.019834715730966977
2010-08-04,-0.001483187241107884,-2.588231039114328,-0.03748204738495778
2010-08-05,3.838347694303479e-05,0.05144954084373342,0.0007410777634142718
2010-08-06,-0.003112824899175321,-2.896104921726259,-0.04205491924480114
2010-08-09,-0.0010636307304393972,-1.2922554819544012,-0.018727395567254265
2010-08-10,0.00406741272073729,5.670723010176201,0.08423005468547379
2010-08-11,-0.0012784074188368555,-3.3336136573667536,-0.04853015133110761
2010-08-12,0.0005384616270711794,0.43656304745259294,0.006289033854244087
2010-08-13,-0.0013987972033130402,-1.7541665166018838,-0.025529510695859948
2010-08-16,-0.0038663345102235556,-3.729123364332992,-0.054008524523847495
2010-08-17,0.003299673187963199,1.9346315939665706,0.027942054761806365
2010-08-18,0.00031217182527056204,0.3685738050279505,0.005307192885760006
2010-08-19,-0.0008561145234289152,-1.2068471902937095,-0.017407589838311317
2010-08-20,0.001403341122756327,1.188890615982246,0.01716398900183678
2010-08-23,-0.0007341371532452761,-1.0907317328937265,-0.015708686689605338
2010-08-24,-0.001451150672985492,-1.09083519601272,-0.015794978123407116
2010-08-25,0.0016726786266135821,1.9988976001031213,0.029020718693237798
2010-08-26,-0.0009173266644698343,-1.0701105107278144,-0.015453211765133102
2010-08-27,2.24654399151001e-05,0.022372403806224985,0.0003223478392457466
2010-08-30,-0.0028280312915108185,-2.022726128065925,-0.029422105590025914
2010-08-31,-0.00018802958148066536,-0.1369338564913169,-0.001976121540569523
2010-09-01,0.001976490593385073,3.2578891204300917,0.04725084094844639
2010-09-02,-0.0048691817947946765,-2.73331689277429,-0.03954769430075601
2010-09-03,0.0015807412143237685,1.5032076600955087,0.021684107938584385
2010-09-06,-0.0007101814518703623,-0.6056316354765138,-0.008720829763116946
2010-09-07,0.00039198612453491654,0.2548703773664112,0.0036769141570702473
2010-09-08,0.0007795370623359508,0.5287162846444703,0.007628728008701945
2010-09-09,0.0017194258427017186,2.0593365828089256,0.029731414175635976
2010-09-10,-0.002474879919263646,-1.918799992412335,-0.027661456338151518
2010-09-13,0.0019981463447762,1.0982238554638337,0.015865639108336445
2010-09-14,0.0017585992225738357,1.1793957865881504,0.016995957986485795
2010-09-15,0.0004895759982221051,0.40660676515427163,0.005867488325669245
2010-09-16,0.0033323425673297807,2.942101888638338,0.04251895766015012
2010-09-17,-0.0006581003049541407,-0.5318103968455027,-0.007658769384197956
2010-09-20,0.002044143066308864,1.3329740454063617,0.019190474325976876
2010-09-21,-0.0013243315250129996,-1.2902279979740825,-0.018579677502071987
2010-09-27,-0.003210847126988035,-2.88098435450764,-0.041815241728875
2010-09-28,0.0001401066867194988,0.11173075237158027,0.001609174459510641
2010-09-29,0.0015455127354215658,1.3930828627069616,0.02006677764342422
2010-09-30,-0.001920992889537607,-1.7159919062293645,-0.02487580174016197
2010-10-08,-0.0024830539207014862,-4.248046768174741,-0.06268266265858874
2010-10-11,-0.002344035032380393,-2.2819214857087955,-0.03292971590821767
2010-10-12,-0.0008374478541308215,-1.0383048014797132,-0.014979181927425133
2010-10-13,-0.0023086510828620897,-2.1973975902721903,-0.03168552801581239
2010-10-14,0.0030141024734484027,2.981956820751665,0.043294183162565156
2010-10-15,-0.001224518541896094,-1.0315665505576062,-0.01486044444038301
2010-10-18,0.00019894137112860162,0.19250797643756912,0.002773858233359597
2010-10-19,-0.003811908680331911,-2.9619489485424966,-0.043205055438510186
2010-10-20,0.0016923228988725194,1.6995720132242087,0.024473657873021897
2010-10-21,-0.0019586625930525115,-1.7261821755380529,-0.02491211222533135
2010-10-22,-0.0006153669677642295,-0.9467736736825652,-0.013687088388050373
2010-10-25,-0.0029375267400098886,-3.623718365516461,-0.05320458503774231
2010-10-26,-0.0020946023895978202,-1.3307236683094446,-0.019179222103519022
2010-10-27,0.003958410713789474,2.8696536593640944,0.04128860233077268
2010-10-28,-0.00035181606346247466,-0.3704867896456269,-0.005341501158915569
2010-10-29,-0.0002315717912906191,-0.2981836985063466,-0.004317463575601863
2010-11-01,-0.0020235966033211065,-3.674431427263517,-0.05491861545753448
2010-11-02,-0.0017076263782943826,-1.3305465405001702,-0.019160596312802248
2010-11-03,7.468853999875258e-05,0.10316788818828133,0.0014914898759648813
2010-11-04,-0.0020338934864331465,-2.8373052486939963,-0.041550987197786764
2010-11-05,-0.001623514183511306,-1.9657375455404813,-0.02850281401518854
2010-11-08,-0.0032821895044263276,-3.451872730595432,-0.050150584663433126
2010-11-09,0.0011447678288974772,0.4931018161313726,0.0071140586973054126
2010-11-10,0.0008802028050234041,0.9266273778394793,0.013351335599771457
2010-11-11,3.730099183428941e-05,0.03164222156241656,0.0004556555474554796
2010-11-12,0.006096823563295895,3.540384667951453,0.05190820093436366
2010-11-15,-0.00028772115263335843,-0.1719296481708301,-0.002499567310587206
2010-11-16,0.004200478754215838,2.90855011042611,0.0420680259455563
2010-11-17,0.0009564429688338025,0.5741452763158783,0.008284595965395845
2010-11-18,-0.001963653206438401,-1.1956556689881406,-0.01726941435039932
2010-11-19,0.0006217558193925669,0.38859998943122326,0.0056457224637971645
2010-11-22,-0.0015742449973150318,-1.4867466583167104,-0.021502674560819477
2010-11-23,0.0020817623884554497,1.6977823292607346,0.024470855650206447
2010-11-24,-0.00024384204498698818,-0.17613463528477108,-0.002564338351634259
2010-11-25,-0.0034686611917418724,-2.8947198608805373,-0.0417397869615505
2010-11-26,0.001379127876271043,1.2309254293796925,0.017722875436723916
2010-11-29,0.0022217415778175474,1.3219243434640875,0.01905329208130379
2010-11-30,0.00197104659342311,1.6785874654640252,0.024301678955713894
2010-12-01,-0.0009045715936728629,-1.0432342529581422,-0.015027524191533526
2010-12-02,0.0020700248525160818,1.614624184226484,0.0232673291369268
2010-12-03,-0.0019723821139048226,-1.1591311830083233,-0.016688604117183266
2010-12-06,0.002581424686386252,1.8946941513467936,0.027288060352876158
2010-12-07,-0.00021137151771243452,-0.14390363933616743,-0.002085233524224863
2010-12-08,0.00041705078518604853,0.5450462788291067,0.00785217311812514
2010-12-09,0.0013297737701383626,1.1352461261894282,0.016374951800267407
2010-12-10,-0.0013759529923047906,-0.8663233625310202,-0.012519232805596497
2010-12-13,-0.0018957184661357036,-1.5151856740857454,-0.022073099208415277
2010-12-14,-0.0012397712985775934,-0.8913293456024561,-0.012901557823756437
2010-12-15,-0.00048059125524724185,-0.4222090853273816,-0.00607998009663874
2010-12-16,-0.00013608347937977714,-0.08584193711968466,-0.001237570083523111
2010-12-17,-0.0003141614251343631,-0.2034010832184392,-0.002932010523128546
2010-12-20,0.0015070204006745276,0.9941147175141609,0.014316667886776121
2010-12-21,-0.0022436683936389,-2.0371784954593934,-0.029470066562223403
2010-12-22,-0.0019087141698073981,-1.148294556515994,-0.016532380222219815
2010-12-23,0.004899785877307925,2.7390992496189175,0.039421246427019024
2010-12-24,-0.0007358332305254936,-0.4902004694557449,-0.007065133671749549
2010-12-27,0.0025414279970484063,1.757741961629356,0.025428242603642397
2010-12-28,0.004510538357180378,2.287731254014201,0.032925196705265815
2010-12-29,-0.0023632847004842385,-1.6182826733394784,-0.02337946805774212
2010-12-30,0.002535335076565882,1.6014269088448363,0.023075106728665317
2010-12-31,-0.0032554717034269376,-2.022620929260925,-0.029333281143638548
2011-01-04,-0.0027992236867264474,-3.337227084260404,-0.04854438582265383
2011-01-05,0.0009096064261712275,0.8569128698265487,0.012338913340355489
2011-01-06,-0.0003174565533695192,-0.31432341942295383,-0.004526323510412461
2011-01-07,-0.0021500757365645407,-1.0238199355062432,-0.01474555341412911
2011-01-10,0.0021043187932616664,1.9362804515940872,0.028071558391636386
2011-01-11,-0.0006066089874948468,-0.5407855919455826,-0.007786701092431327
2011-01-12,-0.0014139473634836729,-2.206691558408187,-0.031821461545803176
2011-01-13,-0.002046912736718939,-0.8795520929151772,-0.012669927756323479
2011-01-14,0.002669109210560844,2.3011794145733235,0.03322533741513498
2011-01-17,0.004074757373175341,4.1154593412334535,0.0608746573773918
2011-01-18,-0.0009558554584565255,-0.7841952292642445,-0.011309674480165533
2011-01-19,-0.0017715834023327914,-1.9402324308067016,-0.0284150360417219
2011-01-20,0.003831632162889471,4.426385574374315,0.06538667222877968
2011-01-21,-0.001898400666669007,-1.894004640453503,-0.027332114635403918
2011-01-24,0.0008308818427850378,0.6541888829913389,0.009444174350607541
2011-01-25,0.0010714324317031615,0.6249878401923034,0.008999027439714731
2011-01-26,-0.001986037752567102,-1.7135297080961645,-0.02479283027173361
2011-01-27,0.0011121024630279868,0.7676848855132046,0.011097017904889626
2011-01-28,-0.001404703575693514,-0.8827280118461616,-0.012746896676990421
2011-01-31,-0.0019586848645682204,-1.2081430610483488,-0.017453371663686
2011-02-01,-0.0007375536509416332,-0.6006023601700131,-0.008664728259394716
2011-02-09,0.00016377831290949384,0.5662034841706876,0.0082156720727502
2011-02-10,-0.0030313723418544233,-5.510602330448347,-0.08319073299894691
2011-02-11,-4.627834950459217e-05,-0.03740467010661121,-0.0005396900713567617
2011-02-14,-0.001757268994690391,-1.142660800749609,-0.016536032653724133
2011-02-15,-0.0011969849540217935,-0.7548379573441213,-0.010876058151054871
2011-02-16,-0.0023892881742573584,-1.4444501269064107,-0.020903626504146178
2011-02-17,0.001052082935729279,0.6812702140518594,0.009824572520266148
2011-02-18,-8.559031648227563e-05,-0.0707549128575809,-0.0010191227288692069
2011-02-21,-0.0019397335276761921,-1.4168275533008594,-0.020528714097941547
2011-02-22,0.004355034290328364,2.25853113341289,0.03253924246343795
2011-02-23,-0.0007008201563080657,-0.5385346068204926,-0.007782436191499706
2011-02-24,-0.001811144153597356,-1.2288907165299088,-0.017731116258450138
2011-02-25,-0.0012023063751660044,-1.2004446919761549,-0.01728478478619242
2011-02-28,-0.0021781747135199113,-2.03209856687062,-0.029339801804674555
2011-03-01,7.077813451002407e-05,0.041014543875676206,0.0005919486515798763
2011-03-02,-0.0012968767759692788,-1.2440438087175676,-0.01791154360725522
2011-03-03,0.0005208932087082351,0.5117103540054527,0.0073827261879142155
2011-03-04,-0.0021972090474819167,-2.5449373229879058,-0.03689224040963346
2011-03-07,-0.0019359496138930976,-2.6837163452695485,-0.03879491808007029
2011-03-08,-7.898229336687044e-05,-0.05153619629487107,-0.0007435683856927526
2011-03-09,-0.00039739855390933304,-0.5384847889956003,-0.007756596316012648
2011-03-10,3.763893129501411e-05,0.036252983150276655,0.0005220183628209187
2011-03-11,0.0005887164090091033,0.7111098187181698,0.010239078913912328
2011-03-14,-0.0012757249018740787,-1.2534894478276588,-0.01809777070386101
2011-03-15,0.0010721470715825128,0.8985067601314689,0.012952110839179631
2011-03-16,-0.0017585707613848268,-1.0499997085689914,-0.01516565509446109
2011-03-17,0.0037167573053127623,1.933034983576473,0.027830695427701356
2011-03-18,-0.00032308545700561735,-0.17564442527650964,-0.0025318992153453733
2011-03-21,0.0029736555442217666,1.308878503850451,0.01884865421218678
2011-03-22,-0.0009578083927664764,-0.5257434785368952,-0.0075823638827651925
2011-03-23,-0.0006137451377794744,-0.41421280934016336,-0.005986462804110402
2011-03-24,-0.00040308690532646493,-0.359482609980029,-0.00518295652683326
2011-03-25,-0.001832333826282789,-1.9504421785450823,-0.028089646222743774
2011-03-28,-0.0028881196013725487,-1.850672384969368,-0.02663935149802375
2011-03-29,0.002367750357431128,1.169833550715413,0.016842395106557162
2011-03-30,0.0012497263883936372,0.844118133353831,0.012153970716442433
2011-03-31,0.0005621820529192421,0.4421574667499204,0.006371227423965806
2011-04-01,-0.00019758313926144112,-0.12126752386386541,-0.0017527522389095675
2011-04-06,-0.001520734434957207,-1.1639338242081874,-0.016760282947243486
2011-04-07,-7.278848001806952e-05,-0.04534232886027017,-0.0006544502976161937
2011-04-08,-0.0005336914339717554,-0.3258080934607113,-0.004692703771582183
2011-04-11,0.001610297619850647,0.692906267974455,0.009994071471901345
2011-04-12,-0.0007361376106844843,-0.4965997638303012,-0.007154818101892187
2011-04-13,0.00041519356661853704,0.2912836338244147,0.004211213031986959
2011-04-14,-0.0004991018812260327,-0.5093419876248432,-0.007334201319097308
2011-04-15,-0.002156479867799233,-1.7186407346596753,-0.02476073291512365
2011-04-18,-0.0004072996578394657,-0.18418968642428477,-0.0026568471447875677
2011-04-19,0.003266034171843467,1.2776664089530436,0.018404392730965127
2011-04-20,0.00012171625802485209,0.0559063996473048,0.000806407692653331
2011-04-21,0.003283543833146901,1.3069464082867688,0.01886392181964842
2011-04-22,-0.00022159296595479944,-0.1283391288377557,-0.0018479912008962376
2011-04-25,0.00312018241253118,1.6023203486796807,0.023066319588927513
2011-04-26,0.001640820532914449,1.108647909394305,0.01597635527884397
2011-04-27,8.47880901527546e-05,0.06921046669199374,0.0009981443479671985
2011-04-28,0.00486397130690433,2.314098148635772,0.03337011529247794
2011-04-29,-0.0024140647562801167,-1.4515391790034387,-0.02094845559233456
2011-05-03,-0.0030831082854049776,-2.192576313325345,-0.03181112880429248
2011-05-04,0.0025133809328049613,3.3571126357388894,0.04907329726800851
2011-05-05,-0.001161482326418625,-1.1688494456589187,-0.016834971759537198
2011-05-06,-0.00038229121822822395,-0.24248313848188865,-0.0034939530394522385
2011-05-09,-0.0021346526387554183,-1.3129698110385255,-0.018946238339519875
2011-05-10,-0.0017745501389479826,-0.9041668299748898,-0.013027620291829549
2011-05-11,0.0017469366243620151,0.764665407605613,0.011043485568714385
2011-05-12,0.0018020576222039567,1.3888318512134197,0.020048189067625514
2011-05-13,-0.0034067567944236904,-1.931015418214383,-0.02786275529952111
2011-05-16,0.0003761947181982442,0.27712127853184043,0.003990467124782754
2011-05-17,-0.00041515790415907854,-0.19713604448936878,-0.002839546991531304
2011-05-18,-0.0010275372172092495,-0.7360056598893348,-0.010600630244004792
2011-05-19,-0.0005582468524317689,-0.29200012377029466,-0.0042081785744291465
2011-05-20,-0.0006110428240155522,-0.4099023614639683,-0.0059022676063143365
2011-05-23,0.0034162617890195297,1.9811376791470479,0.02866605701453865
2011-05-24,2.066334977063436e-05,0.01681659879212602,0.00024237423454383312
2011-05-25,0.0029765941917574462,3.2877360001371665,0.04745397454119609
2011-05-26,-0.00030340356906791697,-0.31713140538314555,-0.004572820931934282
2011-05-27,0.0037094921534331425,3.9164283732506258,0.057517255765713454
2011-05-30,0.0019706763331907655,2.0416513187509477,0.029477925661349096
2011-05-31,-0.003334217335346246,-2.326759832155061,-0.033793042094541176
2011-06-01,-0.0011945599193866686,-1.4115576025961152,-0.020379989805719274
2011-06-02,0.0019907934702015095,2.413538095823918,0.03493962385959102
2011-06-03,-0.002505810373838396,-2.9174717516784963,-0.04236457351083483
2011-06-07,-0.0015900842635473578,-1.927704334876009,-0.02782628298244453
2011-06-08,-0.0012036801614451823,-1.3548645413947675,-0.019515937048131614
2011-06-09,0.002436129365780302,2.1884516049018976,0.03166003215352817
2011-06-10,0.0004451511374080404,0.534736473702017,0.007700431205738633
2011-06-13,0.0005485385115258552,0.5452498617819285,0.007851043474909348
2011-06-14,-0.0027187259779471147,-4.0623834355875,-0.05934189530981564
2011-06-15,0.0005938873070130113,0.8284060485461563,0.011960976777263911
2011-06-16,0.0037388293585532825,3.8559364749731366,0.05597830042792826
2011-06-17,0.0015867542072795578,2.3620148847320883,0.034243266596569455
2011-06-20,0.001625461079698535,1.9920497178296708,0.028804273904127986
2011-06-21,-0.0029539708560314005,-2.9987186443999545,-0.043522809381287386
2011-06-22,-0.0003217472681651472,-0.4041651887415647,-0.005819692656790437
2011-06-23,-0.002161911809893437,-2.6295031358809084,-0.03835141841091272
2011-06-24,-0.0039158345500599455,-4.316948712977994,-0.06327592398073582
2011-06-27,-0.0023936262476095694,-2.6135316291191666,-0.03783707204276853
2011-06-28,-0.000676525701885996,-0.6363034223104103,-0.009173514165685548
2011-06-29,0.0012778494099753897,1.3231598521108614,0.019119097287319583
2011-06-30,-0.0023417799467835843,-2.1125858167705056,-0.0305963830845669
2011-07-01,-0.0008651254630244816,-0.8945794259990324,-0.012911609328372889
2011-07-04,-0.003694666540598347,-4.661574519168361,-0.0684128264051276
2011-07-05,-0.0013203607000449092,-2.106910737774448,-0.030470611711963854
2011-07-06,-0.0011446428772657151,-1.2043693514498928,-0.017361217467371175
2011-07-07,0.0012192966511349653,1.4230798962764617,0.02048929009919548
2011-07-08,-0.000347403195136357,-0.39211723232687296,-0.00564670783672796
2011-07-11,-0.0014432274078955698,-1.560971432934468,-0.022545490786528427
2011-07-12,0.002991559363581036,2.843306026584985,0.041053129177505
2011-07-13,-0.0034028454154550213,-4.851002319464295,-0.07140570928486281
2011-07-14,-0.0019757021930238445,-2.072598677788773,-0.02998484009173151
2011-07-15,-0.0010811245000893917,-1.3160909763194881,-0.018976171022382544
2011-07-18,-3.720742697555474e-05,-0.04369793796305203,-0.0006293253550635079
2011-07-19,0.0005559157018005611,0.581157204763347,0.008374514734456084
2011-07-20,-0.0004988862961876193,-0.7099890210313209,-0.010230625433365984
2011-07-21,0.0016685955094666428,2.00677199859588,0.029013117411627154
2011-07-22,-0.0007323654394727384,-0.8643902275810454,-0.012472338207716312
2011-07-25,0.00594389533105894,6.409783408041559,0.09618661512049186
2011-07-26,-0.0016396312342364578,-2.193769481888214,-0.03167704525105238
2011-07-27,0.0012723505233888334,0.9391846896376891,0.013584070193118001
2011-07-28,0.0004292183281964344,0.4792869406594762,0.00690156728442358
2011-07-29,0.00014147820280542946,0.15776043243854973,0.0022739299550771238
2011-08-01,-0.0008446114782418709,-1.034215328136065,-0.014951655749837221
2011-08-02,0.000840757799739601,1.4951389933975618,0.021548983097613144
2011-08-03,-0.0008669744680061686,-0.9724638939308489,-0.01402660302643735
2011-08-04,-0.0009259033068281808,-2.017431323735202,-0.02911209507731675
2011-08-05,0.0030787209616956524,3.80537774631261,0.05563455727231173
